"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Pakistan","PAK","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","1696949951.17188","1706770019.53125","2539600097.65625","3271250000","3399989990.23438","3324750000","2456399902.34375","3070459960.9375","2409090087.89063","1961540039.0625","2474560058.59375","2403159912.10938","1596310058.59375","1310459960.9375","1922160034.17969","2697610107.42188","3577489990.23438","1936260009.76563","1803619995.11719","1745400024.41406","2665010009.76563","1883050048.82813","2083709960.9375","1581089965.82031","1529589965.82031","1603109985.35156","1604150024.41406","1151550048.82813","1859170043.94531","1942699951.17188","1342449951.17188","1637150024.41406","1118109985.35156","1092069946.28906","1443130004.88281","484820007.324219","742780029.296875","883950012.207031","974900024.414063","780030029.296875","657059997.558594","2494879882.8125","2669540039.0625","1241780029.29688","1508530029.29688","1661939941.40625","2256889892.57813","2055479980.46875","1031380004.88281","2595469970.70313","2980340087.89063","3519709960.9375","1943060058.59375","2113370117.1875","3455270019.53125","3905090087.89063","3102060058.59375","2465709960.9375","1386930053.71094","2217989990.23438","",
"Panama","PAN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","88519996.6430664","66629997.253418","75769996.6430664","120199996.948242","70069999.6948242","242289993.286133","120489997.86377","100239997.86377","73500000","90059997.5585938","82559997.5585938","97239997.8637695","61270000.4577637","99370002.746582","64940002.4414063","82150001.5258789","103940002.441406","79629997.253418","63009998.3215332","54380001.0681152","60200000.7629395","56400001.5258789","65029998.7792969","72620002.746582","137070007.324219","103699996.948242","68440002.4414063","66830001.8310547","37630001.0681152","33139999.3896484","169660003.662109","181500000","280700012.207031","114540000.915527","43590000.1525879","52659999.8474121","58020000.4577637","57849998.4741211","44040000.9155273","35439998.626709","43500000","55229999.5422363","42349998.4741211","45119998.9318848","35720001.2207031","32599998.4741211","46409999.8474121","-96510002.1362305","35790000.9155273","62790000.9155273","109940002.441406","92459999.0844727","48430000.3051758","9729999.54223633","-179639999.389648","9939999.5803833","24739999.7711182","43330001.8310547","39099998.4741211","73639999.3896484","",
"Peru","PER","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","-66769996.6430664","-109669998.168945","46520000.4577637","61130001.0681152","133889999.389648","357470001.220703","272829986.572266","271279998.779297","200309997.558594","194509994.506836","270130004.882813","220059997.558594","203559997.558594","368510009.765625","278579986.572266","242860000.610352","265029998.779297","297059997.558594","370950012.207031","469950012.207031","430529998.779297","496549987.792969","394260009.765625","601469970.703125","653770019.53125","714599975.585938","549450012.207031","532190002.441406","479760009.765625","533010009.765625","602700012.207031","860840026.855469","558200012.207031","773010009.765625","475540008.544922","482290008.544922","420290008.544922","561729980.46875","683270019.53125","571900024.414063","505549987.792969","618200012.207031","661010009.765625","639159973.144531","562789978.027344","540570007.324219","523960021.972656","375100006.103516","461640014.648438","448609985.351563","-156550003.051758","550609985.351563","387920013.427734","355600006.103516","320070007.324219","354529998.779297","345859985.351563","12810000.4196167","450760009.765625","486470001.220703","",
"Philippines","PHL","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","515140014.648438","172339996.337891","232169998.168945","192449996.948242","546799987.792969","705309997.558594","376450012.207031","688479980.46875","447519989.013672","559969970.703125","288200012.207031","416359985.351563","871789978.027344","980359985.351563","616690002.441406","661590026.855469","645369995.117188","583599975.585938","680349975.585938","667039978.027344","673330017.089844","831070007.324219","783849975.585938","953429992.675781","850299987.792969","1012010009.76563","1562689941.40625","1096060058.59375","1047650024.41406","1132790039.0625","1589619995.11719","1280050048.82813","1945890014.64844","1651199951.17188","1104060058.59375","927590026.855469","954710021.972656","760330017.089844","762169982.910156","761710021.972656","674580017.089844","718809997.558594","703469970.703125","798840026.855469","519580017.089844","639409973.144531","656809997.558594","667849975.585938","94559997.5585938","377170013.427734","596190002.441406","-12970000.2670288","76339996.3378906","186089996.337891","645510009.765625","547609985.351563","317519989.013672","166520004.272461","547340026.855469","905359985.351563","",
"Palau","PLW","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","9999.99977648258","311089996.337891","210990005.493164","92379997.253418","49759998.3215332","126389999.389648","35439998.626709","42669998.1689453","42540000.9155273","38020000.4577637","30979999.5422363","24200000.7629395","27079999.9237061","43869998.9318848","25430000.3051758","45750000","38389999.3896484","29350000.3814697","25459999.0844727","12119999.8855591","34430000.3051758","23700000.7629395","14859999.6566772","18040000.9155273","22600000.3814697","84540000.9155273","24770000.4577637","",
"Papua New Guinea","PNG","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","79999.9982118607","79999.9982118607","","70000.0002980232","","771690002.441406","774109985.351563","860969970.703125","932609985.351563","951000000","1132839965.82031","1017780029.29688","1215900024.41406","907760009.765625","1029739990.23438","1147660034.17969","846200012.207031","904200012.207031","933830017.089844","838349975.585938","841270019.53125","778719970.703125","762989990.234375","837280029.296875","788000000","736599975.585938","707619995.117188","728469970.703125","703440002.441406","596690002.441406","646409973.144531","589559997.558594","704630004.882813","533820007.324219","525200012.207031","564539978.027344","548169982.910156","537599975.585938","658890014.648438","377309997.558594","508510009.765625","431779998.779297","421350006.103516","383369995.117188","383209991.455078","359470001.220703","356329986.572266","366290008.544922","337480010.986328","448850006.103516","478279998.779297","494359985.351563","553590026.855469","565650024.414063","522299987.792969","628250000","561049987.792969","535840026.855469","790330017.089844","688380004.882813","",
"Poland","POL","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1995800048.82813","4033050048.82813","1958819946.28906","1509619995.11719","2629879882.8125","4346129882.8125","1477589965.82031","1230199951.17188","1264630004.88281","1759589965.82031","2328310058.59375","1616540039.0625","1385640014.64844","1532520019.53125","1750219970.70313","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","141910003.662109","","","","","","","13649999.6185303","11130000.1144409","28440000.5340576","14989999.7711182","13949999.8092651","11579999.9237061","12460000.038147","14319999.6948242","19329999.9237061","7550000.19073486","16260000.2288818","33740001.6784668","131770004.272461","154449996.948242","293339996.337891","120379997.253418","196539993.286133","385880004.882813","173220001.220703","197259994.506836","102169998.168945","62299999.2370605","106839996.337891","227149993.896484","67500000","78739997.8637695","105230003.356934","87930000.3051758","94160003.6621094","133050003.051758","145029998.779297","137070007.324219","137559997.558594","120510002.13623","151929992.675781","",
"Portugal","PRT","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","85949996.9482422","70680000.3051758","19159999.8474121","54619998.9318848","54060001.373291","58340000.1525879","57330001.8310547","75860000.6103516","59500000","77419998.1689453","80589996.3378906","86309997.5585938","78540000.9155273","67019996.6430664","93629997.253418","61180000.3051758","78629997.253418","99589996.3378906","77150001.5258789","59900001.5258789","68069999.6948242","99519996.6430664","172720001.220703","103730003.356934","98800003.0517578","80160003.6621094","90709999.0844727","85139999.3896484","83779998.7792969","120569999.694824","78879997.253418","172500000","79370002.746582","108360000.610352","85160003.6621094","112680000.305176","75230003.3569336","101430000.305176","80529998.7792969","91760002.1362305","91940002.4414063","90459999.0844727","87089996.3378906","79220001.2207031","43349998.4741211","68379997.253418","75529998.7792969","125260002.13623","135630004.882813","154479995.727539","116550003.051758","84370002.746582","109959999.084473","126540000.915527","60790000.9155273","63599998.4741211","95599998.4741211","149740005.493164","164509994.506836","132220001.220703","",
